transaction_id,timestamp,payer_vpa,payee_vpa,amount,category,status,ref_no
UPI50266975,2026-04-16T19:16:55.412Z,chetankhan@okaxis,customer_7557@upi,15000,retail,SUCCESS,REF621562
UPI34116898,2026-07-06T19:16:55.412Z,customer_3824@upi,haripillai@okaxis,25000,textile,SUCCESS,REF602885
UPI95443672,2026-05-30T19:16:55.412Z,ajayshah@okaxis,customer_2422@upi,48000,food_processing,SUCCESS,REF406199
UPI17302854,2026-04-11T19:16:55.412Z,customer_3656@upi,prashantchopra@okaxis,15000,auto_ancillary,SUCCESS,REF928726
UPI19416666,2026-04-04T19:16:55.412Z,customer_9499@upi,sureshghosh@okaxis,5000,electronics_hardware,SUCCESS,REF434355
UPI88173996,2026-05-30T19:16:55.412Z,sujataswaminathan@okaxis,customer_1590@upi,48000,fmcg_wholesale,SUCCESS,REF153641
UPI86630401,2026-06-05T19:16:55.412Z,customer_6235@upi,shilpasinghal@okaxis,8500,textile,SUCCESS,REF583807
UPI14508101,2026-07-05T19:16:55.412Z,customer_3404@upi,umeshtrivedi@okaxis,8500,plastics_packaging,SUCCESS,REF188742
UPI58195987,2026-06-10T19:16:55.412Z,customer_3738@upi,nehashetty@okaxis,25000,electronics_hardware,SUCCESS,REF999000
UPI70749614,2026-04-17T19:16:55.412Z,customer_5542@upi,kavitapatel@okaxis,500,services,SUCCESS,REF411805
UPI11891203,2026-04-29T19:16:55.412Z,rahulchauhan@okaxis,customer_2789@upi,500,auto_ancillary,SUCCESS,REF691045
UPI88009645,2026-07-16T19:16:55.412Z,customer_8116@upi,mukeshmenon@okaxis,2500,plastics_packaging,SUCCESS,REF167276
UPI52160493,2026-05-28T19:16:55.412Z,customer_9829@upi,krishnasharma@okaxis,5000,fmcg_wholesale,SUCCESS,REF337719
UPI94065972,2026-03-28T19:16:55.412Z,vijayverma@okaxis,customer_6902@upi,75000,retail,SUCCESS,REF966265
UPI80114969,2026-04-03T19:16:55.412Z,customer_4972@upi,rahulsharma@okaxis,15000,pharma_distribution,SUCCESS,REF283468
UPI23363040,2026-04-25T19:16:55.412Z,customer_9345@upi,sameerreddy@okaxis,2500,plastics_packaging,SUCCESS,REF286550
UPI73532407,2026-04-15T19:16:55.412Z,customer_5994@upi,karannambiar@okaxis,500,plastics_packaging,SUCCESS,REF939402
UPI27011959,2026-08-13T19:16:55.412Z,customer_2558@upi,varunbansal@okaxis,5000,pharma_distribution,SUCCESS,REF372577
UPI66857253,2026-07-21T19:16:55.412Z,customer_3341@upi,sameerpandey@okaxis,25000,pharma_distribution,SUCCESS,REF183298
UPI32790509,2026-07-08T19:16:55.412Z,shilpasrivastava@okaxis,customer_8316@upi,5000,services,SUCCESS,REF535455
UPI11200617,2026-03-09T19:16:55.412Z,subhashpillai@okaxis,customer_9122@upi,15000,fmcg_wholesale,SUCCESS,REF359602
UPI85143132,2026-03-05T19:16:55.412Z,customer_9065@upi,shilpasrivastava@okaxis,8500,services,SUCCESS,REF852962
UPI54340277,2026-06-23T19:16:55.412Z,customer_4117@upi,naveensrivastava@okaxis,25000,manufacturing,SUCCESS,REF579425
UPI25180941,2026-06-24T19:16:55.412Z,rahuljoshi@okaxis,customer_5916@upi,2500,auto_ancillary,SUCCESS,REF169544
UPI70720679,2026-03-18T19:16:55.412Z,subhashreddy@okaxis,customer_7769@upi,25000,fmcg_wholesale,SUCCESS,REF420543
UPI40681712,2026-03-14T19:16:55.412Z,customer_1647@upi,rituyadav@okaxis,500,fmcg_wholesale,SUCCESS,REF996311
UPI61452932,2026-07-23T19:16:55.412Z,customer_1189@upi,umeshtrivedi@okaxis,1200,plastics_packaging,SUCCESS,REF627403
UPI16089891,2026-03-17T19:16:55.412Z,customer_7701@upi,subhashghosh@okaxis,2500,pharma_distribution,SUCCESS,REF611041
UPI74314814,2026-03-24T19:16:55.412Z,pradeepbansal@okaxis,customer_9156@upi,5000,electronics_hardware,SUCCESS,REF811114
UPI22516589,2026-06-16T19:16:55.412Z,customer_3191@upi,saurabhdutta@okaxis,5000,food_processing,SUCCESS,REF758179
UPI93750771,2026-03-15T19:16:55.412Z,haribose@okaxis,customer_8113@upi,75000,retail,SUCCESS,REF449456
UPI57739583,2026-08-07T19:16:55.412Z,customer_7894@upi,sureshvarma@okaxis,8500,retail,SUCCESS,REF848834
UPI80871913,2026-03-22T19:16:55.412Z,customer_2173@upi,priyasharma@okaxis,15000,textile,SUCCESS,REF486871
UPI26203317,2026-03-29T19:16:55.412Z,customer_8254@upi,amitjain@okaxis,48000,manufacturing,SUCCESS,REF760787
UPI73456018,2026-05-15T19:16:55.412Z,divyasingh@okaxis,customer_6112@upi,5000,plastics_packaging,SUCCESS,REF134471
UPI49018904,2026-05-20T19:16:55.412Z,customer_6383@upi,manishshah@okaxis,75000,food_processing,SUCCESS,REF638479
UPI75947530,2026-05-13T19:16:55.412Z,chetankhan@okaxis,customer_7375@upi,15000,retail,SUCCESS,REF570034
UPI23964120,2026-07-25T19:16:55.412Z,customer_3058@upi,sachinnambiar@okaxis,48000,services,SUCCESS,REF393024
UPI99457561,2026-06-29T19:16:55.412Z,vikasjha@okaxis,customer_6073@upi,2500,manufacturing,SUCCESS,REF238005
UPI55483410,2026-08-11T19:16:55.412Z,customer_4724@upi,sunilkumar@okaxis,5000,textile,SUCCESS,REF702199
UPI81763888,2026-03-29T19:16:55.412Z,ajayjoshi@okaxis,customer_6984@upi,75000,retail,SUCCESS,REF649494
UPI44687885,2026-08-04T19:16:55.412Z,customer_9492@upi,shilpasaxena@okaxis,8500,manufacturing,SUCCESS,REF110447
UPI47310956,2026-07-12T19:16:55.412Z,customer_8553@upi,sujatapatel@okaxis,500,food_processing,SUCCESS,REF182280
UPI59355324,2026-06-04T19:16:55.412Z,customer_8139@upi,ganeshroy@okaxis,15000,pharma_distribution,SUCCESS,REF828881
UPI57209876,2026-03-22T19:16:55.412Z,sunilbhattacharya@okaxis,customer_6890@upi,8500,food_processing,SUCCESS,REF180806
UPI43930169,2026-08-27T19:16:55.412Z,rahulmalhotra@okaxis,customer_9110@upi,5000,services,SUCCESS,REF735277
UPI39238425,2026-03-04T19:16:55.412Z,manishshah@okaxis,customer_5773@upi,15000,food_processing,SUCCESS,REF856184
UPI39523533,2026-06-01T19:16:55.412Z,customer_6517@upi,snehasingh@okaxis,2500,plastics_packaging,SUCCESS,REF374081
UPI37841049,2026-07-14T19:16:55.412Z,customer_5647@upi,manishprasad@okaxis,8500,retail,SUCCESS,REF486192
UPI13913194,2026-07-05T19:16:55.412Z,customer_8137@upi,rameshyadav@okaxis,75000,food_processing,SUCCESS,REF656404
UPI74128858,2026-03-25T19:16:55.412Z,customer_7623@upi,prashantchopra@okaxis,15000,fmcg_wholesale,SUCCESS,REF615273
UPI21543595,2026-03-18T19:16:55.412Z,meeradesai@okaxis,customer_6413@upi,2500,food_processing,SUCCESS,REF260023
UPI65879629,2026-06-28T19:16:55.412Z,customer_5479@upi,varunbansal@okaxis,8500,pharma_distribution,SUCCESS,REF154540
UPI63525848,2026-03-12T19:16:55.412Z,deepakagarwal@okaxis,customer_9459@upi,8500,electronics_hardware,SUCCESS,REF829382
UPI77537808,2026-03-20T19:16:55.412Z,customer_1659@upi,ganeshkumar@okaxis,8500,pharma_distribution,SUCCESS,REF881770
UPI97637731,2026-08-26T19:16:55.412Z,customer_6051@upi,tarunsinghal@okaxis,2500,food_processing,SUCCESS,REF175594
UPI90214506,2026-05-08T19:16:55.412Z,customer_2274@upi,rakeshdutta@okaxis,75000,electronics_hardware,SUCCESS,REF941408
UPI18323688,2026-08-04T19:16:55.412Z,vikrampatil@okaxis,customer_8633@upi,1200,pharma_distribution,SUCCESS,REF476435
UPI11687500,2026-07-16T19:16:55.412Z,customer_9101@upi,vikasjha@okaxis,1200,manufacturing,SUCCESS,REF644564
UPI56694830,2026-04-01T19:16:55.412Z,customer_3317@upi,aditipillai@okaxis,25000,textile,SUCCESS,REF876350
UPI16401234,2026-05-24T19:16:55.412Z,prakashpatil@okaxis,customer_8587@upi,1200,pharma_distribution,SUCCESS,REF769016
UPI70528935,2026-03-13T19:16:55.412Z,raviswaminathan@okaxis,customer_4881@upi,75000,electronics_hardware,SUCCESS,REF586450
UPI45466820,2026-06-03T19:16:55.412Z,harishjoshi@okaxis,customer_2841@upi,48000,textile,SUCCESS,REF559209
UPI64270447,2026-08-26T19:16:55.412Z,customer_9769@upi,ajaynair@okaxis,8500,fmcg_wholesale,SUCCESS,REF784513
UPI86662037,2026-08-25T19:16:55.412Z,meeradesai@okaxis,customer_1641@upi,25000,food_processing,SUCCESS,REF826253
UPI49030478,2026-06-01T19:16:55.412Z,customer_9093@upi,sureshghosh@okaxis,500,electronics_hardware,SUCCESS,REF814984
UPI64431327,2026-05-31T19:16:55.412Z,sujatapatel@okaxis,customer_2431@upi,500,food_processing,SUCCESS,REF447928
UPI52586805,2026-06-16T19:16:55.412Z,customer_7629@upi,snehamishra@okaxis,2500,pharma_distribution,SUCCESS,REF388973
UPI59885802,2026-04-11T19:16:55.412Z,customer_3324@upi,aaravreddy@okaxis,8500,plastics_packaging,SUCCESS,REF668676
UPI99383873,2026-03-21T19:16:55.412Z,gitadutta@okaxis,customer_3822@upi,15000,retail,SUCCESS,REF584259
UPI50803240,2026-08-26T19:16:55.412Z,customer_4096@upi,krishnachatterjee@okaxis,15000,textile,SUCCESS,REF999610
UPI70532793,2026-07-15T19:16:55.412Z,customer_2785@upi,naveenmukherjee@okaxis,500,retail,SUCCESS,REF945285
UPI71628086,2026-08-08T19:16:55.412Z,anilchopra@okaxis,customer_4193@upi,2500,food_processing,SUCCESS,REF218506
UPI73811342,2026-04-15T19:16:55.412Z,customer_8293@upi,vijayverma@okaxis,15000,retail,SUCCESS,REF783163
UPI73471450,2026-04-01T19:16:55.412Z,customer_6724@upi,sachinsharma@okaxis,8500,textile,SUCCESS,REF669810
UPI63663966,2026-08-13T19:16:55.412Z,customer_2792@upi,harishmishra@okaxis,48000,auto_ancillary,SUCCESS,REF175671
UPI24111111,2026-05-21T19:16:55.412Z,customer_1469@upi,rajeshiyer@okaxis,2500,textile,SUCCESS,REF564633
UPI61201774,2026-06-10T19:16:55.412Z,mukeshchatterjee@okaxis,customer_5393@upi,48000,services,SUCCESS,REF667253
UPI67991512,2026-04-20T19:16:55.412Z,customer_7871@upi,vikasjha@okaxis,2500,manufacturing,SUCCESS,REF380752
UPI74202546,2026-07-03T19:16:55.412Z,gitajain@okaxis,customer_9874@upi,2500,pharma_distribution,SUCCESS,REF269020
UPI26223765,2026-03-03T19:16:55.412Z,mukeshchatterjee@okaxis,customer_7041@upi,75000,services,SUCCESS,REF862611
UPI77110725,2026-03-12T19:16:55.412Z,customer_9679@upi,tarunsinghal@okaxis,8500,food_processing,SUCCESS,REF758750
UPI36585648,2026-03-07T19:16:55.412Z,tarunyadav@okaxis,customer_5758@upi,48000,plastics_packaging,SUCCESS,REF721323
UPI51037422,2026-06-17T19:16:55.413Z,customer_1918@upi,vikramagarwal@okaxis,48000,services,SUCCESS,REF280887
UPI83521604,2026-05-02T19:16:55.413Z,customer_7465@upi,rahulsharma@okaxis,5000,pharma_distribution,SUCCESS,REF334664
UPI83760416,2026-06-13T19:16:55.413Z,mukeshmenon@okaxis,customer_6371@upi,15000,plastics_packaging,SUCCESS,REF946543
UPI38142746,2026-05-14T19:16:55.413Z,customer_7275@upi,krishnachatterjee@okaxis,5000,textile,SUCCESS,REF647079
UPI79724151,2026-04-09T19:16:55.413Z,customer_9482@upi,ganeshkumar@okaxis,75000,pharma_distribution,SUCCESS,REF833495
UPI28226851,2026-05-13T19:16:55.413Z,customer_1964@upi,jagdishjha@okaxis,25000,electronics_hardware,SUCCESS,REF869679
UPI70039737,2026-06-05T19:16:55.413Z,customer_4360@upi,sujatanair@okaxis,5000,services,SUCCESS,REF986188
UPI58218364,2026-07-15T19:16:55.413Z,customer_5977@upi,krishnasharma@okaxis,75000,fmcg_wholesale,SUCCESS,REF380243
UPI42484953,2026-06-16T19:16:55.413Z,customer_9785@upi,deepakswaminathan@okaxis,75000,electronics_hardware,SUCCESS,REF415733
UPI49228395,2026-03-09T19:16:55.413Z,sameermishra@okaxis,customer_1425@upi,75000,auto_ancillary,SUCCESS,REF323213
UPI11504243,2026-03-09T19:16:55.413Z,priyasharma@okaxis,customer_5201@upi,5000,textile,SUCCESS,REF699907
UPI29034722,2026-04-11T19:16:55.413Z,customer_2086@upi,subhashreddy@okaxis,2500,fmcg_wholesale,SUCCESS,REF409702
UPI58208719,2026-03-07T19:16:55.413Z,customer_6719@upi,rahulkhan@okaxis,48000,textile,SUCCESS,REF383155
UPI22081790,2026-04-01T19:16:55.413Z,customer_6405@upi,aditinaik@okaxis,2500,auto_ancillary,SUCCESS,REF817488
UPI70376157,2026-05-10T19:16:55.413Z,customer_5116@upi,shilpasrivastava@okaxis,15000,services,SUCCESS,REF776589
UPI89480709,2026-06-13T19:16:55.413Z,prakashtrivedi@okaxis,customer_1492@upi,500,food_processing,SUCCESS,REF191014
UPI82451003,2026-04-10T19:16:55.413Z,sunilkulkarni@okaxis,customer_8838@upi,5000,fmcg_wholesale,SUCCESS,REF657986
UPI69009259,2026-04-01T19:16:55.413Z,customer_9125@upi,amitpandey@okaxis,48000,auto_ancillary,SUCCESS,REF541392
UPI45544367,2026-07-17T19:16:55.413Z,customer_2994@upi,sachinnambiar@okaxis,8500,services,SUCCESS,REF571790
UPI95111882,2026-04-18T19:16:55.413Z,customer_2749@upi,sanjaysen@okaxis,25000,auto_ancillary,SUCCESS,REF146400
UPI17434027,2026-06-25T19:16:55.413Z,customer_4364@upi,saurabhsinghal@okaxis,48000,auto_ancillary,SUCCESS,REF529112
UPI98899691,2026-07-01T19:16:55.413Z,customer_1475@upi,rituyadav@okaxis,500,fmcg_wholesale,SUCCESS,REF550482
UPI52564429,2026-05-12T19:16:55.413Z,vikrampatil@okaxis,customer_5391@upi,1200,pharma_distribution,SUCCESS,REF107731
UPI88150462,2026-08-10T19:16:55.413Z,karannambiar@okaxis,customer_8081@upi,15000,plastics_packaging,SUCCESS,REF664749
UPI62046682,2026-05-11T19:16:55.413Z,rahulsharma@okaxis,customer_5186@upi,25000,pharma_distribution,SUCCESS,REF952091
UPI37308641,2026-07-06T19:16:55.413Z,customer_7011@upi,umeshtrivedi@okaxis,15000,plastics_packaging,SUCCESS,REF466979
UPI93658564,2026-03-04T19:16:55.413Z,customer_1528@upi,saurabhsinghal@okaxis,1200,auto_ancillary,SUCCESS,REF873302
UPI17485339,2026-03-02T19:16:55.413Z,customer_4376@upi,deepakagarwal@okaxis,2500,electronics_hardware,SUCCESS,REF801616
UPI41844521,2026-04-17T19:16:55.413Z,customer_6860@upi,subhashiyer@okaxis,75000,services,SUCCESS,REF249143
UPI26458333,2026-03-16T19:16:55.413Z,customer_1954@upi,sunildeshmukh@okaxis,1200,fmcg_wholesale,SUCCESS,REF179772
UPI47715663,2026-06-15T19:16:55.413Z,prashantchopra@okaxis,customer_7295@upi,48000,auto_ancillary,SUCCESS,REF924058
UPI58672067,2026-03-28T19:16:55.413Z,subhashpillai@okaxis,customer_4189@upi,1200,fmcg_wholesale,SUCCESS,REF279224
UPI59049768,2026-04-02T19:16:55.413Z,subhashpillai@okaxis,customer_8609@upi,25000,fmcg_wholesale,SUCCESS,REF309158
UPI55237654,2026-04-12T19:16:55.413Z,sameergupta@okaxis,customer_4193@upi,500,services,SUCCESS,REF344417
UPI80291280,2026-05-23T19:16:55.413Z,customer_7247@upi,ishajha@okaxis,1200,plastics_packaging,SUCCESS,REF482222
UPI93932870,2026-05-10T19:16:55.413Z,vikasgupta@okaxis,customer_2743@upi,25000,plastics_packaging,SUCCESS,REF286462
UPI32551311,2026-03-04T19:16:55.413Z,customer_3320@upi,jagdishchopra@okaxis,500,textile,SUCCESS,REF787692
UPI99202160,2026-04-19T19:16:55.413Z,sameermishra@okaxis,customer_6283@upi,75000,auto_ancillary,SUCCESS,REF783136
UPI33607638,2026-07-22T19:16:55.413Z,customer_1606@upi,amitkumar@okaxis,75000,fmcg_wholesale,SUCCESS,REF936682
UPI62156635,2026-03-05T19:16:55.413Z,snehamishra@okaxis,customer_3926@upi,25000,pharma_distribution,SUCCESS,REF378885
UPI17904706,2026-06-30T19:16:55.413Z,customer_9550@upi,umeshbhatia@okaxis,2500,services,SUCCESS,REF206967
UPI50574074,2026-05-26T19:16:55.413Z,customer_4448@upi,naveensrivastava@okaxis,8500,manufacturing,SUCCESS,REF384818
UPI46553626,2026-05-01T19:16:55.413Z,rohitnaik@okaxis,customer_5262@upi,75000,food_processing,SUCCESS,REF842993
UPI98898919,2026-07-12T19:16:55.413Z,customer_7295@upi,sureshghosh@okaxis,500,electronics_hardware,SUCCESS,REF478715
UPI47332175,2026-06-04T19:16:55.413Z,customer_1520@upi,tarunyadav@okaxis,2500,plastics_packaging,SUCCESS,REF355871
UPI68242283,2026-03-10T19:16:55.413Z,rajeshsen@okaxis,customer_6576@upi,15000,textile,SUCCESS,REF305019
UPI64684799,2026-06-09T19:16:55.413Z,ajaygupta@okaxis,customer_7769@upi,5000,fmcg_wholesale,SUCCESS,REF623379
UPI16381944,2026-03-05T19:16:55.413Z,customer_1071@upi,amitkumar@okaxis,500,fmcg_wholesale,SUCCESS,REF774841
UPI29722608,2026-04-11T19:16:55.413Z,customer_7120@upi,sachinsharma@okaxis,25000,textile,SUCCESS,REF489961
UPI87762345,2026-04-08T19:16:55.413Z,kiranpatil@okaxis,customer_1223@upi,500,plastics_packaging,SUCCESS,REF565960
UPI40223379,2026-03-10T19:16:55.413Z,customer_2351@upi,prakashpatel@okaxis,48000,textile,SUCCESS,REF666728
UPI13494598,2026-08-22T19:16:55.413Z,customer_6143@upi,jagdishbansal@okaxis,500,manufacturing,SUCCESS,REF422820
UPI70631558,2026-07-21T19:16:55.413Z,customer_4906@upi,tarunsinghal@okaxis,75000,food_processing,SUCCESS,REF231458
UPI21356481,2026-07-03T19:16:55.413Z,customer_4610@upi,sachinnambiar@okaxis,8500,services,SUCCESS,REF856531
UPI12058256,2026-05-03T19:16:55.413Z,rahulchauhan@okaxis,customer_2895@upi,15000,auto_ancillary,SUCCESS,REF928595
UPI95792438,2026-05-05T19:16:55.413Z,prakashmishra@okaxis,customer_9068@upi,500,pharma_distribution,SUCCESS,REF444872
UPI42281250,2026-03-06T19:16:55.413Z,customer_7098@upi,meeradesai@okaxis,500,food_processing,SUCCESS,REF369251
UPI17913580,2026-05-22T19:16:55.413Z,kavitachopra@okaxis,customer_5627@upi,2500,auto_ancillary,SUCCESS,REF132287
UPI65744984,2026-03-05T19:16:55.413Z,customer_3959@upi,kavitapatel@okaxis,2500,services,SUCCESS,REF231203
UPI95497685,2026-03-27T19:16:55.413Z,customer_9066@upi,ishajha@okaxis,2500,plastics_packaging,SUCCESS,REF929888
UPI23560570,2026-05-06T19:16:55.413Z,sureshghosh@okaxis,customer_4587@upi,500,electronics_hardware,SUCCESS,REF658896
UPI62989197,2026-08-02T19:16:55.413Z,customer_6829@upi,umeshtrivedi@okaxis,8500,plastics_packaging,SUCCESS,REF415451
UPI83505787,2026-03-23T19:16:55.413Z,pradeepverma@okaxis,customer_9762@upi,2500,plastics_packaging,SUCCESS,REF663441
UPI21499228,2026-04-01T19:16:55.413Z,customer_8027@upi,ganeshbose@okaxis,48000,textile,SUCCESS,REF633422
UPI80025077,2026-08-17T19:16:55.413Z,customer_7928@upi,aditijha@okaxis,25000,services,SUCCESS,REF922615
UPI88805555,2026-03-10T19:16:55.413Z,customer_8438@upi,nehachauhan@okaxis,25000,manufacturing,SUCCESS,REF394911
UPI94229552,2026-08-19T19:16:55.413Z,customer_6196@upi,pranavnaik@okaxis,8500,plastics_packaging,SUCCESS,REF880864
UPI19352623,2026-05-04T19:16:55.413Z,raviverma@okaxis,customer_6507@upi,25000,retail,SUCCESS,REF777696
UPI13896990,2026-03-02T19:16:55.413Z,aditijha@okaxis,customer_4343@upi,48000,services,SUCCESS,REF949297
UPI54251543,2026-07-21T19:16:55.413Z,customer_7344@upi,rajeshiyer@okaxis,48000,textile,SUCCESS,REF426222
UPI53471836,2026-04-05T19:16:55.413Z,rahulchauhan@okaxis,customer_1815@upi,15000,auto_ancillary,SUCCESS,REF805694
UPI31280092,2026-03-15T19:16:55.413Z,gitadutta@okaxis,customer_5727@upi,2500,retail,SUCCESS,REF451601
UPI74065200,2026-07-17T19:16:55.413Z,customer_1721@upi,umeshswaminathan@okaxis,500,plastics_packaging,SUCCESS,REF994498
UPI84882716,2026-06-05T19:16:55.413Z,prakashpatil@okaxis,customer_2102@upi,1200,pharma_distribution,SUCCESS,REF931608
UPI43454861,2026-05-02T19:16:55.413Z,customer_2841@upi,sujatanair@okaxis,75000,services,SUCCESS,REF626820
UPI56170524,2026-08-23T19:16:55.413Z,prashantchopra@okaxis,customer_6578@upi,48000,auto_ancillary,SUCCESS,REF710690
UPI16085262,2026-05-23T19:16:55.413Z,prakashpatil@okaxis,customer_6618@upi,2500,pharma_distribution,SUCCESS,REF180439
UPI42921296,2026-08-08T19:16:55.413Z,customer_3933@upi,jagdishbansal@okaxis,500,pharma_distribution,SUCCESS,REF499957
UPI83067515,2026-05-27T19:16:55.413Z,priyareddy@okaxis,customer_3163@upi,1200,fmcg_wholesale,SUCCESS,REF399799
UPI19579475,2026-03-11T19:16:55.413Z,customer_5613@upi,aditinaik@okaxis,75000,auto_ancillary,SUCCESS,REF277187
UPI22179398,2026-07-23T19:16:55.413Z,customer_8255@upi,sujatanair@okaxis,1200,plastics_packaging,SUCCESS,REF896010
UPI57256172,2026-05-09T19:16:55.413Z,pradeepbansal@okaxis,customer_8728@upi,75000,electronics_hardware,SUCCESS,REF886824
UPI87865354,2026-05-12T19:16:55.413Z,customer_7337@upi,naveenbhatia@okaxis,75000,fmcg_wholesale,SUCCESS,REF246851
UPI63729166,2026-03-29T19:16:55.413Z,kavitakumar@okaxis,customer_6056@upi,8500,fmcg_wholesale,SUCCESS,REF839980
UPI61236496,2026-07-16T19:16:55.413Z,rajeshsen@okaxis,customer_4522@upi,1200,textile,SUCCESS,REF296766
UPI33442901,2026-06-14T19:16:55.413Z,amitpandey@okaxis,customer_2041@upi,5000,auto_ancillary,SUCCESS,REF914432
UPI70070601,2026-03-09T19:16:55.413Z,customer_5586@upi,bhavnabansal@okaxis,25000,auto_ancillary,SUCCESS,REF256867
UPI87508487,2026-07-04T19:16:55.413Z,sujatanair@okaxis,customer_7795@upi,15000,plastics_packaging,SUCCESS,REF354625
UPI28812114,2026-07-03T19:16:55.413Z,snehasinghal@okaxis,customer_6974@upi,1200,pharma_distribution,SUCCESS,REF404930
UPI33703703,2026-06-07T19:16:55.413Z,customer_6095@upi,vikasreddy@okaxis,48000,plastics_packaging,SUCCESS,REF871670
UPI38572145,2026-04-18T19:16:55.413Z,madhavsingh@okaxis,customer_8797@upi,5000,textile,SUCCESS,REF985401
UPI66472993,2026-07-21T19:16:55.413Z,prashantchopra@okaxis,customer_3386@upi,500,fmcg_wholesale,SUCCESS,REF443344
UPI37128472,2026-07-12T19:16:55.413Z,customer_6833@upi,divyamalhotra@okaxis,48000,plastics_packaging,SUCCESS,REF809390
UPI86927469,2026-06-11T19:16:55.413Z,deepakswaminathan@okaxis,customer_6778@upi,1200,electronics_hardware,SUCCESS,REF314093
UPI48925540,2026-08-24T19:16:55.413Z,amitnaik@okaxis,customer_8527@upi,1200,electronics_hardware,SUCCESS,REF954675
UPI72844907,2026-07-08T19:16:55.413Z,customer_7051@upi,umeshswaminathan@okaxis,15000,plastics_packaging,SUCCESS,REF895027
UPI45074459,2026-07-01T19:16:55.413Z,customer_9989@upi,prakashshetty@okaxis,1200,textile,SUCCESS,REF965702
UPI58669753,2026-05-01T19:16:55.413Z,customer_3647@upi,krishnachatterjee@okaxis,1200,textile,SUCCESS,REF963923
UPI43353009,2026-06-10T19:16:55.413Z,customer_5997@upi,tarunsinghal@okaxis,500,food_processing,SUCCESS,REF153580
UPI85513117,2026-07-01T19:16:55.413Z,nehaiyer@okaxis,customer_8678@upi,500,plastics_packaging,SUCCESS,REF165227
UPI88205632,2026-08-19T19:16:55.413Z,customer_5996@upi,pranavdeshmukh@okaxis,1200,services,SUCCESS,REF396087
UPI31152777,2026-05-02T19:16:55.413Z,customer_2923@upi,karannambiar@okaxis,500,plastics_packaging,SUCCESS,REF310050
UPI20743441,2026-06-26T19:16:55.413Z,varunbansal@okaxis,customer_2097@upi,25000,pharma_distribution,SUCCESS,REF537669
UPI40033179,2026-08-09T19:16:55.413Z,prakashmishra@okaxis,customer_5825@upi,500,pharma_distribution,SUCCESS,REF976168
UPI28744212,2026-03-31T19:16:55.413Z,customer_6078@upi,shilpasaxena@okaxis,8500,manufacturing,SUCCESS,REF389436
UPI23265432,2026-07-01T19:16:55.413Z,customer_7495@upi,tarunsinghal@okaxis,5000,food_processing,SUCCESS,REF208028
UPI86652391,2026-04-17T19:16:55.413Z,customer_2383@upi,snehasinghal@okaxis,15000,pharma_distribution,SUCCESS,REF829166
